pwi,label,wellId,unitsId,operator,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,md,x,y,surveyX_0,surveyX_1,surveyX_2,surveyX_3,surveyX_4,surveyY_0,surveyY_1,surveyY_2,surveyY_3,surveyY_4,surveyTvdss_0,surveyTvdss_1,surveyTvdss_2,surveyTvdss_3,surveyTvdss_4,latitude,longitude,relativeLanding,percentInZone,comments,tags,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,primaryProduct,predictEurOilByPerfLength,scoreEurOilIndex,predictEurGasByPerfLength,scoreEurGasIndex,predictEurWaterByPerfLength,scoreEurWaterIndex,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
629e69a731fd4e0001113565,RICHMOND W STATE 4239 A-D 73H  [42-389-38704-00-00],42-389-38704-00-00,,CALLON PETROLEUM OPERATING,WCC,7228,7228,2021,15257236,15527071,33.177094,11187.294,,-11525544,3693047.8,-11525539,-11525569,-11525583,-11524617,-11523206,3693046.8,3692973.2,3692954.2,3693608.5,3694535.2,806.4152,-632.20593,-2072.3323,-2594.132,-2631.2874,31.46317,-103.53572,0.59061164,0.59061164,,,3,4,0,99,,,,,,265600.56,29600.613,0,0,51058.89,77397.875,,391.65747,481587.97,712148.75,,3546.7217,343128.4,569542.1,,2391.4668,301267.53,2792388.5,3057740,469.98914,1.3,0.76324594,0.06,2869.7603,1.3,0.6425505,0.06,4256.066,1.4999995,0.75880545,0.06512033,328.63654,65,204.6942,295.30582,62a9e54eb2ddf80001366324,629e884e31fd4e0001121f49,62a93225f08d5a0001798218,1418.4812,,1442.1748,0.5297318,1022,1387,0.25,0.33333334,0.6666667,0,4,507.33304,662.0164,636.51404,1.0445052,-15,-15,0.25,0.16666667,0.6666667,0,3,,,,,,,,,,,0,507.27884,662.0164,636.485,0.8366379,-15,1387,0.625,0.5,1,0.6666667,10,True,True,True,True,2110.8518,2148.1836,500,41.680622,386.32935,423.04095,0.0650234,0.39703378,0.58883035,REEVES (DB),,Delaware,2019.9166,2021.0834,,,,,,,,1188.6833,1418.4812,37.059547,,2,0,0.11144785,0,0,0,0,0,0,3.462011,2.0560029,1.1874169,1.4276351,3.120377,0.6372792,8197.948,6485.986,6511.7944,6434.7407,6511.7944,6485.986,0.2525026,0.33096975,0.27502626,0.31807077,0.20674306,0.28339368,0.49950352,0.6216829,0.57169014,0.3081108,0.34500477,0.4360204,0.8906065,0.9697219,0.98837245,0.98200405,0.8472256,0.93664026,0.085083336,0.073842295,0.086512595,0.08360122,0.09113153,0.083607875
629e69a731fd4e0001113571,WARWINK UNIVERSITY 18-26 A 01H  [42-475-34529-00-00],42-475-34529-00-00,,CALLON PETROLEUM OPERATING,TBSG4,3020,3020,2008.4166,375100,675402.3,36.427525,11562.279,,-11499288,3712931,-11499322,-11499297,-11499283,-11499292,-11498278,3712914.2,3712913,3712917,3712909.8,3713663.8,860.3648,-279.51144,-1419.3654,-2558.86,-2670.7695,31.6154,-103.29986,0.11303625,0.11303625,,,0,0,1,17,1.2515048,1.0904496,1.3323343,0.8279423,Neutral,0,0,0,0,27163.95,44141.42,69267.81,162.74608,15612,26557,50026,88.935486,49681,75162,122206,348.2903,274130.16,550239.4,298284.56,195.29295,1.1309044,0.46939173,0.06,417.9483,1.1478606,0.46795502,0.06,209.68,1.5,0.52179855,0.06512033,341.7346,55,238.92719,30.449308,62a9e54eb2ddf80001366325,629e885131fd4e0001121fbb,62a93227f08d5a00017983b7,,,,,,,,,,,0,,,,,,,,,,,0,845.7235,,905.7038,0.49886122,3256,3256,0.125,0.16666667,0.33333334,0,1,845.7235,,905.7038,0.49886122,3256,3256,0.125,0.16666667,0.33333334,0,1,True,True,True,True,124.2053,223.64314,269.3765,90.771576,182.19847,98.76972,0.06466654,0.13839348,0.06943046,WARD (DB),,Delaware,2008.25,2009.0834,,,,,,,,2500,2500,,,1,,,,,,,,,2.4174855,1.4317225,1.1571281,1.613722,2.9035585,0.30467528,3897.668,1939.7361,1214.6714,1151.1307,1214.6714,1939.7361,0.17604706,0.2099708,0.21172965,0.21025985,0.19449674,0.23848104,0.6076078,0.6109447,0.5058255,0.48836446,0.36664748,0.5981368,0.82663774,0.80568206,0.86464304,0.919536,0.859663,0.94502425,0.09892372,0.09804355,0.08321349,0.09146266,0.08708454,0.10301571
629e69a731fd4e0001113573,DAVIS 33-19 01H  [42-475-35346-00-00],42-475-35346-00-00,,CALLON PETROLEUM OPERATING,TBSG4,4367,4367,2008.9166,,,48.8361,10874.83,,-11490036,3684211.8,-11490036,-11490044,-11490044,-11489792,-11488866,3684211.8,3684210.8,3684221.5,3684514.5,3685573,771.9728,-426.67056,-1625.5715,-2544.637,-2542.5474,31.39544,-103.21675,0.5928443,0.5928443,,,1,0,0,64,,,,,,341061.34,49577.773,0,0,34181.96,53741.48,87692.17,292.98032,34135.15,53426.15,98537.15,322.63065,35573,54573,63210,374.64517,395839.2,278329.22,983383.4,351.579,1.3,0.5632931,0.06,449.57385,1.3,0.7255677,0.06,1218.8904,1.5,0.6847101,0.05,318.97382,90,102.94226,149.89041,62a9e54eb2ddf80001366326,629e885231fd4e0001121fe1,62a93227f08d5a00017983cb,,,,,,,,,,,0,2130.5261,,2130.8096,1.0112419,31,31,0.125,0.16666667,0,0,1,,,,,,,,,,,0,2130.5261,,2130.8096,1.0396214,-31,31,0.25,0.33333334,0,0,2,True,True,True,True,,,252.83267,90.64328,63.73465,225.1851,0.08050813,0.10294799,0.2791139,WARD (DB),,Delaware,2008.4166,2008.9166,,,,,,,,2130.5261,2130.5261,1.0184805,1.0184805,2,0,0.14536321,0,0,0,0,0,0,2.501197,1.7335944,1.2724563,1.8353214,2.3207612,0.58890307,1672.0914,1264.1263,907.93854,1374.9807,907.93854,1264.1263,0.22268339,0.23480389,0.27560017,0.260101,0.2297531,0.29970896,0.59265023,0.4924853,0.5640617,0.3899304,0.4427742,0.49168047,0.8769576,0.95821047,0.97185254,0.9817942,0.99771446,0.97383285,0.09280948,0.109715,0.097360514,0.09356355,0.08181204,0.10405202
629e69a731fd4e0001113576,DAVIS 33-20 02H  [42-475-35406-00-00],42-475-35406-00-00,,CALLON PETROLEUM OPERATING,TBSG4,4120,4120,2008.8334,,,49.307808,10927.722,,-11490668,3684549.5,-11490620,-11490589,-11490585,-11490404,-11489507,3684531.2,3684497,3684497.5,3684766,3685826.2,779.288,-403.79648,-1587.9883,-2551.3135,-2553.056,31.39803,-103.22243,0.40699401,0.40699401,,,1,0,0,65,,,,,,337449.7,49855.082,0,0,57711.9,116924.1,179354.16,169.357,27336.39,77001.74,151821.62,0,60455,126628,224635,0,517201.5,489684.84,1004840.1,629.51215,0.9732316,0.6220388,0.06,821.95715,1.1686618,0.79375184,0.06,598.59033,1.5,0.41091102,0.06235512,319.0035,91,153.29367,105.20907,62a9e54eb2ddf80001366327,629e885331fd4e0001121ff1,62a93227f08d5a00017983d9,,,,,,,,,,,0,2130.529,,2130.8125,1.0680008,-31,-31,0.125,0.16666667,0,0,1,,,,,,,,,,,0,2130.5261,,2130.8096,1.0396214,-31,31,0.25,0.33333334,0,0,2,True,True,True,True,,,258.50275,125.53435,118.855545,243.89323,0.15279421,0.19950417,0.14528891,WARD (DB),,Delaware,2011.5,2008.8334,,,,,,,,2130.529,2130.529,,,3,0,0.1477408,0,0,0,0,0,0,2.5126677,1.658607,1.2219931,1.7842575,2.30902,0.6210272,1641.4314,1264.6117,1175.594,1417.6274,1175.594,1264.6117,0.21897416,0.22934347,0.2803828,0.2702531,0.22633119,0.30351034,0.57747656,0.4979116,0.56352824,0.37540698,0.44582424,0.49132267,0.87772536,0.95000625,0.9804685,0.9757673,0.996029,0.9822973,0.09366575,0.112094514,0.09781458,0.09437511,0.08065936,0.101413205
629e69a731fd4e0001113577,KHC 33-26 02H  [42-475-35416-00-00],42-475-35416-00-00,,CALLON PETROLEUM OPERATING,TBSG4,3996,3996,2008.8334,,,51.92324,10928.446,,-11494322,3689891.2,-11494273,-11494258,-11494256,-11494044,-11493195,3689873,3689888.8,3689885.8,3690101.2,3691190.8,791.48,-384.24905,-1560.199,-2534.9202,-2540.7705,31.43898,-103.25525,0.39096358,0.39096358,,,1,0,1,74,1.0640893,1.0804229,1.0895777,0.9371233,Neutral,338927.56,49629.22,0,0,67751.75,104259.76,189951.34,355.50677,62229.07,121181.53,240445.1,311.99356,74125,118561,241786,307.2903,776219.8,1075929.1,1572063.6,1090.9093,1.3,0.7731421,0.06,1770.96,1.3,0.7970439,0.06,1273.0634,1.5,0.63362217,0.05,320.26776,92,177.34023,113.84143,62a9e54eb2ddf80001366328,629e885331fd4e0001121ff5,62a93227f08d5a00017983df,,,,,,,,,,,0,1658.6617,,1660.2089,0.61873704,0,0,0.125,0.16666667,0,0,1,243.0487,,677.0922,0.5105089,4109,4109,0.125,0.16666667,0.33333334,0,1,243.0487,,677.0922,0.7357982,0,4109,0.375,0.5,0.33333334,0,3,True,True,True,True,,,291.18164,194.2492,269.25153,393.4093,0.27300033,0.44318318,0.3185844,WARD (DB),,Delaware,2010.4166,2008.8334,,,,,,,,1658.6617,1658.6617,,,23,0,0.14643016,0,0,0,0,0,0,3.1751873,2.1656964,1.3875071,1.9874526,2.5949008,0.6156722,2114.7058,1521.3354,502.88257,1410.0613,502.88257,1521.3354,0.21235278,0.17884776,0.18478562,0.24677943,0.15495944,0.22933084,0.5250112,0.5008786,0.5980371,0.32297668,0.36413676,0.45318958,0.9514427,0.9114213,0.9839389,0.99899024,0.9970298,0.98569024,0.101250045,0.10467911,0.085445344,0.10393888,0.085990556,0.097244725
629e69a731fd4e000111357e,PINE RIDGE 34-176 04H  [42-475-36129-00-00],42-475-36129-00-00,,CALLON PETROLEUM OPERATING,TBSG4,3830,3830,2012.8334,1959338,1246728.6,-130.54362,11079.628,,-11499989,3702851.5,-11499997,-11499999,-11499992,-11500233,-11501142,3702843.8,3702855.2,3702859.2,3702596.8,3701530.8,828.3608,-364.9593,-1558.2656,-2551.2612,-2544.3105,31.53826,-103.30616,0.035004344,0.035004344,,,2,0,1,81,1.0787687,1.0411468,1.2084349,0.93678683,Neutral,339911.9,50461.562,0,0,67887.14,87972.33,112097.27,677.4927,75175.7,102440.06,154991.45,853.28534,218546.92,261972.45,318233.4,1978.0809,297391.72,686229.94,891781.8,812.9912,1.3,0.85877526,0.06,2373.6973,1.2498835,0.89888334,0.06,1023.9424,1.5,0.6794811,0.06512033,331.21518,101,278.19543,10.091288,62a9e54eb2ddf80001366329,629e885631fd4e0001122047,62a9322af08d5a0001798590,,,,,,,,,,,0,1584.6674,,1584.7826,1.0800353,-31,61,0.25,0.33333334,0,0,2,2200.067,,2214.9153,0.46518826,1704,1704,0.125,0.16666667,0.33333334,0,1,1584.6674,,1584.7826,0.9426195,-61,1704,0.375,0.5,0.33333334,0,5,True,True,True,True,511.5765,325.5166,288.2867,77.64797,179.1723,232.8412,0.21226925,0.6197643,0.26734787,WARD (DB),,Delaware,2012.6666,2012.8334,,,,,,,,1587.1705,1584.6674,2.0041068,2.0041068,0,0,0.14845483,0,0,0,0,0,0,2.3232822,1.4708354,1.4730943,1.9538548,2.6620588,0.5623044,3986.151,2100.7297,5993.562,2090.7502,5993.562,2100.7297,0.23942687,0.22133383,0.24786703,0.2558128,0.22004357,0.24948397,0.6860231,0.45697176,0.503069,0.44155914,0.35707182,0.42093685,0.72199494,0.95896715,0.9537934,0.99476373,0.9608189,0.9710497,0.07838267,0.10705519,0.08673484,0.09837894,0.088820174,0.10191922
629e69a731fd4e0001113582,HOWARD 33-22 03H  [42-475-35331-00-00],42-475-35331-00-00,,CALLON PETROLEUM OPERATING,TBSG4,4772,4772,2008.5834,,,-130.93436,10987.9795,,-11492085,3686691.2,-11492085,-11492050,-11492035,-11492367,-11493329,3686691.2,3686702.5,3686705.5,3686334,3685231.8,807.0248,-439.2881,-1686.6018,-2546.4973,-2530.8535,31.41445,-103.23516,0.3295068,0.3295068,,,0,1,0,61,,,,,,334500.38,49205.73,0,0,28325.34,40181.02,51576.65,194.70741,13969.77,37641.04,62858.98,0,32241,51241,62731,181.58064,700699.44,860790.44,1518664.2,733.9616,1.3,0.62734175,0.06,1238.8258,1.3,0.7246232,0.06,1359.4835,1.5,0.57891697,0.06219933,319.28073,90,176.5591,86.768105,62a9e54eb2ddf8000136632a,629e885231fd4e0001121fdd,62a93227f08d5a00017983c9,2321.9429,,2322.5466,0.6634184,335,335,0.125,0.16666667,0,0,1,,,,,,,,,,,0,,,,,,,,,,,0,2321.9429,,2322.5466,0.6634184,335,335,0.125,0.16666667,0,0,1,True,True,True,True,,,263.3272,146.83559,180.38358,318.2448,0.15380587,0.25960305,0.28488758,WARD (DB),,Delaware,,2008.5834,,,,,,,,2321.9429,2321.9429,11.00616,11.00616,32,0,0.14710216,0,0,0,0,0,0,2.3712697,1.7767624,1.1445276,1.4077744,2.2321026,0.6568573,1619.7086,1151.1898,3974.4624,1288.0347,3974.4624,1151.1898,0.2642857,0.24182484,0.28527564,0.25858366,0.23247644,0.2733432,0.54789144,0.52650714,0.54108626,0.41180003,0.41251367,0.5175555,0.88341683,0.95293134,0.9989694,0.978238,0.9829603,0.99152976,0.09459147,0.11656487,0.08623999,0.10386003,0.08586351,0.105095446
629e69a731fd4e0001113585,JOHNSON 33-21 02H  [42-475-35418-00-00],42-475-35418-00-00,,CALLON PETROLEUM OPERATING,TBSG4,2238,2238,2008.9166,,,47.973015,10966.3545,,-11491925,3684966.8,-11491876,-11491862,-11491861,-11491887,-11491174,3684949.2,3684967.5,3684974.5,3684984.2,3685761.2,798.7952,-245.26334,-1289.5929,-2333.5293,-2545.0596,31.40123,-103.23372,0.3893285,0.3893285,,,0,0,4,63,1.0509207,1.1871319,1.1141431,0.9351356,Neutral,335657.2,49585.95,0,0,43235.53,74348.89,103361.75,247.55742,27716.11,67479.11,113732.11,74.08645,41651,74823,102775,303.74194,421919.3,546461.2,952809.56,411.77985,0.80201846,0.4997969,0.06,457.7594,1.2125477,0.46257898,0.06,609.2164,1.3857143,0.45099196,0.06512033,319.07132,89,158.97404,101.352585,62a9e54eb2ddf8000136632b,629e885331fd4e0001121ff7,62a93227f08d5a00017983e1,,,,,,,,,,,0,,,,,,,,,,,0,279.72855,,415.8653,0.30930635,3772,3803,0.25,0.33333334,0.6666667,0,3,279.72855,,415.8653,0.30930635,3772,3803,0.25,0.33333334,0.6666667,0,3,True,True,True,True,,,260.32663,188.52516,244.1739,425.74155,0.18399458,0.2045395,0.27221465,WARD (DB),,Delaware,2008.5834,2008.9166,,,,,,,,2500,2500,,,5,0,0.14772795,0,0,0,0,0,0,2.2958837,1.6079605,1.1210275,1.524748,2.1492007,0.7626304,1596.9281,1176.6503,2420.171,1366.3279,2420.171,1176.6503,0.29414743,0.23633984,0.31111667,0.27877828,0.2380714,0.31435674,0.54146785,0.5225662,0.552365,0.36887562,0.41444826,0.4842699,0.9055868,0.9520576,0.99928576,0.9932262,0.990409,0.99120396,0.09575459,0.119211346,0.09308197,0.10207594,0.09076576,0.101482764
629e69a731fd4e000111358e,FIELDS 33-25 01H  [42-475-35361-00-00],42-475-35361-00-00,,CALLON PETROLEUM OPERATING,TBSG4,3847,3847,2008.6666,,,45.608444,10942.131,,-11493304,3689244,-11493255,-11493247,-11493246,-11493124,-11492171,3689226.2,3689270.5,3689294.8,3689486,3690464.2,792.3944,-370.50952,-1533.8517,-2540.9766,-2538.7568,31.43402,-103.24611,0.39999798,0.39999798,,,1,0,1,78,1.0340148,1.056724,1.1160222,0.9633309,Neutral,335342.34,49210.96,0,0,26985.559,70832.71,108008.24,119.6091,21750.486,65976.55,134584.55,0,22535,77830,150338,0,329588.4,438468.44,839106.56,562.1532,0.9219688,0.7174785,0.06,692.5239,1.0241851,0.7457591,0.06,1148.9806,1.5,0.720136,0.06512033,320.0474,86,172.25133,114.83326,62a9e54eb2ddf8000136632c,629e885231fd4e0001121fe9,62a93227f08d5a00017983d1,,,,,,,,,,,0,2042.4081,,2043.178,0.5195101,-61,-61,0.125,0.16666667,0,0,1,1935.9928,,1952.9714,0.35908815,4230,4230,0.125,0.16666667,0.33333334,0,1,1935.9928,,1952.9714,0.5855368,-61,4230,0.375,0.5,0.33333334,0,3,True,True,True,True,,,287.0846,85.67414,113.976715,218.11972,0.14612769,0.18001662,0.29866925,WARD (DB),,Delaware,2008.4166,2008.6666,,,,,,,,2042.4081,2042.4081,,,5,0,0.14674841,0,0,0,0,0,0,3.1582232,2.0186737,1.3279338,1.9479017,2.4929771,0.7299794,2002.1954,1591.9523,456.43088,1433.8881,456.43088,1591.9523,0.18517715,0.17106248,0.21640125,0.25307462,0.18327512,0.21660641,0.5174896,0.53089774,0.5602823,0.37138078,0.39277503,0.44479343,0.9837994,0.965762,0.9918134,0.9989796,0.9966887,0.9883533,0.10128853,0.108359195,0.08378529,0.10386326,0.07763724,0.10183586
629e69a731fd4e0001113594,TADPOLLY 148 H401WA  [42-475-36719-00-00],42-475-36719-00-00,,CALLON PETROLEUM OPERATING,WCA,4175,4175,2014.75,,,48.946102,11283.383,,-11496710,3700203,-11496710,-11496704,-11496719,-11496521,-11495588,3700203.5,3700204.2,3700185.2,3700397.5,3701485,832.01855,-388.3945,-1608.4131,-2600.6108,-2610.2048,31.51798,-103.2767,0.55451936,0.55451936,,,0,1,0,63,,,,,,337646.88,50125.332,0,0,15106,23809,36463.23,114,46602,75701,127009.39,413.6129,36738,61712,91867.53,253,169051.9,194422.92,591413.1,136.80948,1.3,0.51908314,0.06,303.6,1.0765419,0.74560666,0.06,496.33548,1.5,0.61990815,0.06512033,329.4584,80,62.272354,77.514534,62a9e54eb2ddf8000136632d,629e885b31fd4e00011220c3,62a9322cf08d5a0001798752,1415.8102,,1418.7479,1.0547599,274,274,0.125,0.16666667,0,0,1,,,,,,,,,,,0,,,,,,,,,,,0,1415.8102,,1418.7479,1.0547599,274,274,0.125,0.16666667,0,0,1,True,True,True,True,,,139.7869,40.491474,46.568363,141.65584,0.032768738,0.07271856,0.11888275,WARD (DB),,Delaware,,2014.75,,,,,,,,1415.8102,2500,9.002053,9.002053,1,0,0.14845489,0,0,0,0,0,0,2.4638436,1.5684897,1.5944233,1.3136784,2.5154755,0.5655428,3069.485,1750.2139,2957.5503,1976.8447,2957.5503,1750.2139,0.16433038,0.15780532,0.17380351,0.22285397,0.17295657,0.19729201,0.63098156,0.4960007,0.55128145,0.435455,0.3934714,0.4224484,0.7865331,0.97797716,0.9579983,0.9930994,0.96787226,0.9967885,0.09930214,0.112199694,0.092078164,0.10562983,0.08294,0.11354863
629e69a731fd4e0001113596,TADPOLLY 148 H101BE  [42-475-35890-00-00],42-475-35890-00-00,,CALLON PETROLEUM OPERATING,TBSG4,4087,4087,2013.25,,,48.79525,11214.988,,-11495549,3699159.8,-11495549,-11495532,-11495531,-11495332,-11494401,3699160.2,3699161.5,3699161.5,3699406.8,3700474.2,821.0456,-384.86115,-1590.9796,-2592.8513,-2598.2478,31.50999,-103.26627,0.035113107,0.035113107,,,0,0,1,56,3.3931553,2.2256913,4.962499,0.32633066,Negative,342439.6,51082.582,0,0,27190,45841,58195,224.46666,106043,172228,217456,1014.80646,37947,58886,88392,289.16666,326728.34,514902.6,1871856.4,269.37073,1.3,0.5096322,0.06,341.0073,1.3,0.45556352,0.06,1860.219,1.5,0.57783973,0.06512033,328.68204,81,299.53827,10.900469,62a9e54eb2ddf8000136632e,629e885431fd4e000112201f,62a93229f08d5a000179851a,,,,,,,,,,,0,,,,,,,,,,,0,585.10046,,613.3895,0.52295375,1363,1363,0.125,0.16666667,0,0,1,585.10046,,613.3895,0.52295375,1363,1363,0.125,0.16666667,0,0,1,True,True,True,True,,,310.43875,79.94332,125.985466,458.00253,0.065909155,0.08343707,0.45515513,WARD (DB),,Delaware,,2013.25,,,,,,,,2500,2500,,,1,0,0.14917253,0,0,0,0,0,0,2.4161608,1.5400113,1.3994955,1.2869722,2.510933,0.4355229,2902.8074,1611.8779,2526.228,1685.5267,2526.228,1611.8779,0.18088078,0.1379372,0.14881906,0.20779069,0.15519935,0.20247602,0.636154,0.59901613,0.59066945,0.473292,0.41314214,0.46170136,0.79509264,0.98868376,0.97318596,0.9873409,0.97213864,0.99720806,0.095948674,0.10453852,0.08754459,0.09244592,0.078528926,0.100576244
629e69a731fd4e000111359a,SKINNER 34-116 02H  [42-475-35977-00-00],42-475-35977-00-00,,CALLON PETROLEUM OPERATING,TBSG4,3936,3936,2012.3334,2390000,1552530.8,48.048077,11106.747,,-11490780,3692505,-11490454,-11490450,-11490449,-11490256,-11489321,3692072.8,3692085.5,3692089.2,3692309.2,3693349.5,816.7784,-376.2725,-1569.409,-2562.8958,-2574.2888,31.45901,-103.22343,0.33494335,0.33494335,,,0,0,1,75,2.2894862,2.6063817,4.8056517,0.4300285,Negative,337605.97,50657.24,0,0,134435.84,153419.67,209475.64,1242.5337,101548.64,119235.65,188914.64,1047.0177,106879.2,123583.88,153862.56,876.6604,637141.44,558351.25,1000874.7,1491.0404,1.3,0.8267494,0.06,1081.088,1.3,0.79355615,0.06,964.08856,1.5,0.60666054,0.0693487,324.08487,84,172.22343,86.73712,62a9e54eb2ddf8000136632f,629e885531fd4e0001122033,62a9322af08d5a000179855c,,,,,,,,,,,0,,,,,,,,,,,0,1761.26,,1761.3474,1.0834175,183,183,0.125,0.16666667,0,0,1,1761.26,,1761.3474,1.0834175,183,183,0.125,0.16666667,0,0,1,True,True,True,True,607.21545,394.4438,258.96057,161.87537,141.85753,254.28726,0.37882125,0.27466667,0.2449412,WARD (DB),,Delaware,2012.25,2012.3334,,,,,,,,2500,2500,,,2,0,0.1500484,0,0,0,0,0,0,3.1843529,1.8281211,1.0878371,1.7708206,2.9442716,0.4311346,2134.6628,2057.8284,958.5227,1669.2185,958.5227,2057.8284,0.22214226,0.19685507,0.22037259,0.2807597,0.19970503,0.28317893,0.49523088,0.5794022,0.48282143,0.31099325,0.315839,0.41648176,0.93784916,0.93946636,0.9976063,0.991815,0.9931469,0.9946358,0.12189505,0.12183623,0.10564155,0.11207194,0.084593065,0.11308838
629e69a731fd4e000111359b,REEF RUNNER STATE 162 H201BE  [42-475-36544-00-00],42-475-36544-00-00,,CALLON PETROLEUM OPERATING,TBSG4,4117,4117,2014,,,48.739983,11174.793,,-11498707,3699452.2,-11498707,-11498690,-11498724,-11498508,-11497593,3699452.5,3699451.8,3699427,3699641.8,3700722.2,839.0288,-372.19525,-1582.4852,-2564.8733,-2567.1584,31.51223,-103.29464,0.04581937,0.04581937,,,1,1,1,95,1.8638813,1.2805187,2.6718366,0.58456683,Neutral,345284.28,50857.2,0,0,52807,75437,88859,262.0645,47253,72910,97541,406.12903,76050,155787,176088,428.51614,276407.75,318365.66,377235.78,376.08,1.2897959,0.71486896,0.06,990.0774,0.8816326,0.9094566,0.06,508.7568,1.5,0.762716,0.065099336,329.13773,80,351.4362,16.875824,62a9e54eb2ddf80001366330,629e885931fd4e00011220a3,62a9322bf08d5a00017986f4,1523.6212,,1524.1461,1.0949503,275,275,0.125,0.16666667,0,0,1,1508.8623,,1509.0034,0.93402636,-62,-62,0.125,0.16666667,0,0,1,1923.0753,,1975.5432,0.5263143,1192,1192,0.125,0.16666667,0.33333334,0,1,1508.8623,,1509.0034,0.9275653,-62,1192,0.375,0.5,0.33333334,0,4,True,True,True,True,,,368.312,67.138145,77.32953,91.6288,0.09134807,0.24048516,0.123574644,WARD (DB),,Delaware,,2014,,,,,,,,1516.2418,1508.8623,9.034907,,4,0,0.14729081,0,0,0,0,0,0,2.431008,1.5885024,1.3448625,1.7567359,2.6821632,0.7096186,3338.5347,1652.1129,2642.6367,2132.4155,2642.6367,1652.1129,0.19998215,0.20082408,0.23665448,0.24203876,0.23481664,0.26401687,0.6822053,0.58339524,0.5446587,0.45544404,0.4004427,0.42279372,0.73729485,0.94432557,0.9624582,0.9902255,0.91575927,0.98732203,0.08237133,0.10163013,0.08448616,0.10339472,0.08071319,0.10415485
